Title,ObjectID,Link,Rank,Year,Designers,UsersRated,AveRating,Baverage,StdDev,AveWeight,NumWeights,NumPlays,NumAwards,NumGeekLists,NumTrading,NumWanting,NumWish,NumOwned,NumComments,NumWantToPlay,NumFans,Views,PCountRecomm_min,PCountRecomm_max,PCountBest_min,PCountBest_max,PCount_votes,MinPlayTime,MaxPlayTime,Mechanics,Expansions,Categories,GameCategory_1,RankCategory_1,ScoreCategory_1,AmazonPrice,GameCategory_2,RankCategory_2,ScoreCategory_2,GameCategory_3,RankCategory_3,ScoreCategory_3
UNO: With Customizable Wild Cards ,191128,https://boardgamegeek.com/boardgame/191128/uno-with-customizable-wild-cards,9206,2015,[],498,6.22519,5.59283,1.62133,1.1333,15,4016,0,22,8,1,8,1374,81,16,9,70295,2.0,8.0,4.0,4.0,6,30,30,['Hand Management'],[],['Card Game'],Family,2344.0,5.60617,,,,,,,
Harry Potter Hogwarts ,67436,https://boardgamegeek.com/boardgame/67436/harry-potter-hogwarts,9287,2010,"['Cephas Howard', 'Henk van der Does']",621,5.99878,5.59134,1.46452,1.48,50,1074,3,268,41,12,66,1747,200,36,21,77719,2.0,4.0,4.0,4.0,13,20,20,"['Area Movement', 'Point to Point Movement', 'Roll / Spin and Move', 'Tile Placement']",[],"['Abstract Strategy', ""Children's Game"", 'Fantasy', 'Maze', 'Movies / TV / Radio theme', 'Novel-based']",Children's,348.0,5.6631,,,,,,,
Why Did the Chicken...? ,10559,https://boardgamegeek.com/boardgame/10559/why-did-the-chicken,9240,2004,['Kory Heath'],398,6.12601,5.5923,1.74314,1.2162,37,654,0,363,41,26,102,542,198,46,10,65930,4.0,8.0,6.0,6.0,6,30,60,"['Paper-and-Pencil', 'Voting']",[],"['Humor', 'Party Game']",Party,537.0,5.70005,,,,,,,
Visionary ,536,https://boardgamegeek.com/boardgame/536/visionary,9238,1997,['Ron Dubren'],252,6.42774,5.59231,1.46283,1.2692,26,294,1,112,28,22,58,496,96,34,4,55671,4.0,6.0,4.0,4.0,5,60,60,"['Pattern Building', 'Team-Based Game']",[],"['Action / Dexterity', 'Party Game']",,,,,,,,,,
Chocolatiers ,233354,https://boardgamegeek.com/boardgame/233354/chocolatiers,9242,2019,['Isaias Vallejo'],247,6.49959,5.59225,1.30318,1.4444,9,794,0,102,17,7,85,477,87,72,21,36284,2.0,2.0,4.0,4.0,6,20,20,"['Contracts', 'Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",[],[],,,,,,,,,,
Mars Operation ,318079,https://boardgamegeek.com/boardgame/318079/mars-operation,9278,2020,['An-Ping Liu'],266,6.57855,5.59144,1.39781,1.0,6,1279,0,19,6,9,55,760,28,24,12,15307,3.0,6.0,4.0,4.0,7,10,15,['Pattern Building'],[],"['Card Game', 'Dice', 'Puzzle', 'Real-time', 'Space Exploration']",,,,,,,,,,
Selfish: Space Edition ,265912,https://boardgamegeek.com/boardgame/265912/selfish-space-edition,9350,2018,[],412,6.26544,5.59034,1.67787,1.1429,7,1387,0,39,25,4,92,1217,69,48,30,88612,3.0,5.0,4.0,5.0,5,20,20,"['Player Elimination', 'Take That']",[],['Science Fiction'],,,,,,,,,,
Schrödinger's Cats ,172235,https://boardgamegeek.com/boardgame/172235/schrodingers-cats,9438,2015,"[""Heather O'Neill"", ""Christopher O'Neill"", 'Adriel Wilson']",987,5.82895,5.58898,1.59046,1.2903,31,5985,0,157,51,13,166,1970,223,129,42,89444,3.0,6.0,4.0,4.0,12,10,30,"['Betting and Bluffing', 'Once-Per-Game Abilities', 'Player Elimination']",[],"['Animals', 'Bluffing', 'Card Game']",Party,639.0,5.59812,,,,,,,
Papageno ,299573,https://boardgamegeek.com/boardgame/299573/papageno,9375,2020,['Kevin Kim'],227,6.46565,5.58993,1.21866,1.0,8,1787,0,76,10,9,64,712,64,55,21,33833,2.0,5.0,4.0,4.0,8,15,0,['Set Collection'],[],[],,,,11.99,,,,,,
The Piggyback Brigade ,1806,https://boardgamegeek.com/boardgame/1806/the-piggyback-brigade,9279,2001,['Alex Randolph'],450,6.14742,5.59143,1.47575,1.0465,43,1622,5,139,23,21,73,778,210,27,10,54890,2.0,7.0,5.0,5.0,10,15,25,['Dice Rolling'],[],"['Action / Dexterity', ""Children's Game"", 'Dice', 'Racing']",Children's,232.0,5.83236,,,,,,,
Musketeers ,2179,https://boardgamegeek.com/boardgame/2179/musketeers,9281,1991,['Franz Josef Lamminger'],426,6.08045,5.59139,1.21237,1.1071,28,1141,1,238,87,9,58,1065,155,47,8,54816,3.0,4.0,4.0,4.0,6,20,40,"['Auction / Bidding', 'Hand Management', 'Kill Steal', 'Simultaneous Action Selection']",[],"['Bluffing', 'Card Game']",Family,2241.0,5.6275,,,,,,,
Dragon Market ,274300,https://boardgamegeek.com/boardgame/274300/dragon-market,9264,2019,['Marco Teubner'],293,6.40108,5.59188,1.40675,1.4545,11,789,0,83,15,8,85,582,82,84,25,46755,2.0,4.0,4.0,4.0,5,20,40,"['Action Points', 'Dice Rolling', 'Grid Movement', 'Set Collection', 'Team-Based Game']",[],[],Family,2226.0,5.6302,,,,,,,
Abrakadabrien: Das magische Kartenspiel ,362600,https://boardgamegeek.com/boardgame/362600/abrakadabrien-das-magische-kartenspiel,9210,2022,['Marc-Uwe Kling'],206,6.62427,5.59273,1.29833,1.3333,6,901,0,18,14,1,33,480,20,25,11,10039,2.0,6.0,4.0,4.0,4,30,30,['Simultaneous Action Selection'],[],['Card Game'],,,,,,,,,,
Exploding Kittens: Good Vs Evil ,395906,https://boardgamegeek.com/boardgame/395906/exploding-kittens-good-vs-evil,9131,2023,"['Elan Lee', 'Carol Mertz']",240,6.72053,5.59419,1.63116,1.3333,3,871,1,21,8,3,80,1239,50,27,26,27059,2.0,5.0,4.0,4.0,2,15,15,"['Hand Management', 'Hot Potato', 'Player Elimination', 'Take That']",[],"['Animals', 'Card Game', 'Movies / TV / Radio theme', 'Party Game']",,,,,,,,,,
Gooseberry ,205420,https://boardgamegeek.com/boardgame/205420/gooseberry,9322,2016,['Rikki Tahta'],193,6.71288,5.59071,1.38432,1.0,4,1631,0,89,7,7,66,268,40,41,8,29519,3.0,6.0,6.0,6.0,3,5,10,['Voting'],[],"['Bluffing', 'Deduction', 'Party Game']",,,,,,,,,,
Dreams ,205831,https://boardgamegeek.com/boardgame/205831/dreams,9332,2016,['Olivier Grégoire'],485,6.17628,5.59061,1.58783,1.3333,9,798,0,198,54,7,151,887,115,105,16,80665,4.0,6.0,5.0,6.0,7,30,30,"['Cooperative Game', 'Pattern Building', 'Pattern Recognition', 'Targeted Clues', 'Voting']",[],"['Deduction', 'Party Game']",,,,,,,,,,
Sandwich ,80933,https://boardgamegeek.com/boardgame/80933/sandwich,9358,2010,['Christophe Raimbault'],328,6.29866,5.59018,1.71521,1.0,22,1145,1,87,9,11,44,478,76,34,5,38168,4.0,6.0,4.0,6.0,9,15,15,"['Open Drafting', 'Player Judge', 'Real-Time', 'Set Collection']",[],"['Card Game', 'Party Game']",Party,524.0,5.71426,,,,,,,
Toddles-Bobbles ,191895,https://boardgamegeek.com/boardgame/191895/toddles-bobbles,9341,2010,['Alena Lebedeva'],337,6.55208,5.5905,1.55345,1.0,8,686,0,8,6,3,39,537,109,35,12,32132,3.0,6.0,4.0,6.0,5,15,15,"['Memory', 'Pattern Recognition']",[],"['Card Game', ""Children's Game"", 'Memory']",,,,,,,,,,
Really Bad Art ,204733,https://boardgamegeek.com/boardgame/204733/really-bad-art,9267,2016,"['Sean Fletcher', 'Forrest-Pruzan Creative']",163,6.99767,5.59179,1.2804,1.0,1,509,0,81,11,6,48,416,49,38,8,37687,4.0,6.0,5.0,6.0,3,20,40,"['Line Drawing', 'Real-Time']",[],"['Party Game', 'Real-time']",,,,,,,,,,
Tough Calls: Dystopia ,288276,https://boardgamegeek.com/boardgame/288276/tough-calls-dystopia,9308,2020,"['Diego Burgos', 'Margarita Pino']",140,7.34964,5.59093,1.48953,1.1667,6,174,0,34,10,12,114,405,33,55,35,28392,3.0,5.0,5.0,5.0,6,45,60,"['Role Playing', 'Storytelling', 'Voting']",['Tough Calls: Dystopia – Emergencias y Desafíos'],['Science Fiction'],Thematic,1316.0,5.62974,,,,,,,
Narabi ,257836,https://boardgamegeek.com/boardgame/257836/narabi,9450,2018,['Daniel Fehr'],498,5.99006,5.58882,1.32368,1.2857,7,2251,0,185,48,11,124,1271,137,113,16,61992,3.0,5.0,4.0,4.0,3,15,15,"['Communication Limits', 'Cooperative Game', 'Pattern Building']",[],"['Card Game', 'Deduction']",,,,,,,,,,
Hey Waiter! ,67309,https://boardgamegeek.com/boardgame/67309/hey-waiter,9417,2010,['Anthony Rubbo'],307,6.24141,5.58947,1.33135,1.3929,28,958,1,228,38,6,60,414,127,47,16,46016,3.0,4.0,4.0,4.0,7,30,30,"['Hand Management', 'Team-Based Game']",[],['Card Game'],Family,2248.0,5.62602,,,,,,,
Monster Trap ,98122,https://boardgamegeek.com/boardgame/98122/monster-trap,9403,2011,"['Markus Brand', 'Inka Brand']",362,6.14005,5.58957,1.35471,1.1429,21,959,12,190,31,14,90,756,128,37,12,52392,3.0,4.0,4.0,4.0,7,20,20,['Team-Based Game'],[],"['Action / Dexterity', ""Children's Game""]",Children's,161.0,5.96956,,,,,,,
Escalation! ,26884,https://boardgamegeek.com/boardgame/26884/escalation,9430,2007,['Reiner Knizia'],973,5.81906,5.58919,1.56112,1.0667,105,8613,1,458,43,25,113,1176,391,69,22,86796,2.0,5.0,4.0,4.0,25,15,15,"['Hand Management', 'Ladder Climbing']",[],"['Card Game', 'Humor']",Family,2300.0,5.61572,,,,,,,
Eat Me If You Can! ,145722,https://boardgamegeek.com/boardgame/145722/eat-me-if-you-can,9449,2012,"[""Jun'ichi Sato""]",578,5.95429,5.58883,1.39353,1.0345,29,1420,0,173,45,3,58,1102,171,54,20,66847,4.0,6.0,6.0,6.0,11,10,10,['Push Your Luck'],[],"['Bluffing', 'Deduction']",Party,543.0,5.68846,,Family,2285.0,5.61863,,,
Speechless ,196105,https://boardgamegeek.com/boardgame/196105/speechless,9448,2016,['Mike Elliott'],175,6.73269,5.58884,1.52333,1.25,4,480,0,212,32,8,57,488,64,46,6,30485,4.0,8.0,4.0,4.0,2,45,90,['Acting'],['Speechless: Dice Tower Promo Pack'],['Party Game'],,,,,,,,,,
Pirate Den ,156853,https://boardgamegeek.com/boardgame/156853/pirate-den,9425,2015,"['Richard James', 'Boyan Radakovich']",276,6.40925,5.58926,1.58164,1.2222,9,1067,0,292,64,6,65,737,93,44,17,43686,4.0,5.0,4.0,5.0,7,30,30,"['Hand Management', 'Simultaneous Action Selection', 'Take That']",[],"['Bluffing', 'Card Game', 'Pirates']",,,,18.45,,,,,,
Monsters vs. Heroes: Victorian Nightmares ,169062,https://boardgamegeek.com/boardgame/169062/monsters-vs-heroes-victorian-nightmares,9439,2015,['Enrique Dueñas González'],460,6.1175,5.58897,1.75717,1.28,25,1795,0,101,24,3,61,880,89,48,39,54710,3.0,6.0,4.0,4.0,14,10,30,"['Open Drafting', 'Take That']",[],"['Card Game', 'Horror']",,,,16.95,,,,,,
Pralaya ,187590,https://boardgamegeek.com/boardgame/187590/pralaya,9282,2015,['Y. Ohashi'],163,6.96344,5.59138,1.3691,1.3333,6,498,0,38,6,9,57,392,40,49,48,30058,2.0,5.0,4.0,4.0,6,20,0,"['Action Points', 'Open Drafting', 'Push Your Luck', 'Set Collection']",[],"['Ancient', 'Card Game']",,,,,,,,,,
Dragon Run ,161138,https://boardgamegeek.com/boardgame/161138/dragon-run,9429,2014,"['Ludovic Barbe', 'Bruno Cathala']",455,6.09745,5.58921,1.43695,1.375,24,1579,0,189,40,8,106,855,99,68,32,62625,3.0,5.0,4.0,4.0,5,15,15,"['Push Your Luck', 'Take That', 'Variable Player Powers']",[],"['Card Game', 'Fantasy']",,,,,,,,,,
MATCH 5 ,306169,https://boardgamegeek.com/boardgame/306169/match-5,9435,2021,['Carl Brière'],354,6.20625,5.58904,1.49666,1.2,10,1809,1,52,21,4,96,875,56,65,15,36341,3.0,8.0,4.0,6.0,8,20,20,"['Connections', 'Dice Rolling', 'Paper-and-Pencil', 'Real-Time', 'Speed Matching', 'Voting']",['Match 5: Word Tile Promo'],"['Dice', 'Party Game', 'Real-time', 'Word Game']",,,,15.99,,,,,,
SUTAKKU ,101796,https://boardgamegeek.com/boardgame/101796/sutakku,9487,2011,['Curt Covert'],347,6.20802,5.58791,1.49641,1.04,25,2955,0,199,49,14,90,848,117,46,18,44548,1.0,6.0,4.0,4.0,7,15,15,"['Dice Rolling', 'Push Your Luck']",[],['Dice'],Party,581.0,5.65359,,,,,,,
Beat the 8 Ball ,9539,https://boardgamegeek.com/boardgame/9539/beat-the-8-ball,9361,1975,['Frank D. Ventura'],208,6.52528,5.5901,1.47376,1.0,7,888,0,39,6,15,105,367,46,40,14,43834,3.0,4.0,4.0,4.0,7,10,10,['Simultaneous Action Selection'],[],"['Action / Dexterity', ""Children's Game""]",Party,495.0,5.7467,,,,,,,
Puerto Banana ,403123,https://boardgamegeek.com/boardgame/403123/puerto-banana,9057,2024,['Mads Emil Christensen'],188,6.75636,5.59575,1.56355,1.1429,7,1377,0,21,9,10,101,317,37,72,20,14767,4.0,6.0,6.0,6.0,9,15,15,['Auction'],[],[],,,,,,,,,,
Akaba ,14054,https://boardgamegeek.com/boardgame/14054/akaba,9515,2004,['Guido Hoffmann'],273,6.28828,5.58741,1.31249,1.2308,39,691,3,189,23,32,131,391,161,50,4,59731,2.0,4.0,4.0,4.0,4,20,20,"['Dice Rolling', 'Memory', 'Pick-up and Deliver']",[],"['Action / Dexterity', 'Arabian', ""Children's Game""]",Children's,139.0,6.02987,,,,,,,
Timeline: Canada ,255970,https://boardgamegeek.com/boardgame/255970/timeline-canada,9492,2018,['Frédéric Henry'],176,6.71858,5.58785,1.51194,1.0,1,550,0,18,7,13,46,545,37,22,2,12585,1.0,6.0,4.0,5.0,1,15,15,[],[],"['Card Game', 'Educational', 'Trivia']",,,,,,,,,,
Pędzące Ślimaki ,194194,https://boardgamegeek.com/boardgame/194194/pedzace-slimaki,9517,2016,['Reiner Knizia'],234,6.50556,5.5874,1.26218,1.1,10,1002,0,26,4,3,22,303,30,21,4,13561,2.0,5.0,4.0,5.0,3,20,20,['Roll / Spin and Move'],[],"['Animals', ""Children's Game"", 'Dice', 'Racing']",Family,2271.0,5.62173,,,,,,,
Quiztopia ,269970,https://boardgamegeek.com/boardgame/269970/quiztopia,9454,2019,['Marc-Uwe Kling'],166,6.75602,5.58877,1.50227,1.375,8,1391,0,9,8,2,23,336,18,25,5,11967,3.0,6.0,4.0,4.0,4,45,45,['Cooperative Game'],[],"['Party Game', 'Trivia']",,,,,,,,,,
MonsDRAWsity: Top Secret ,365752,https://boardgamegeek.com/boardgame/365752/monsdrawsity-top-secret,9539,2022,['Eric Slauson'],119,7.1644,5.58706,1.12426,0.0,0,352,0,34,11,3,27,513,26,18,1,9864,4.0,6.0,6.0,6.0,1,20,60,"['Drawing', 'Memory', 'Voting']",['MonsDRAWsity: Game Boy Geek 2021 Promo Card'],"['Card Game', ""Children's Game"", 'Party Game']",,,,,,,,,,
Battling Tops ,4934,https://boardgamegeek.com/boardgame/4934/battling-tops,9523,1968,['A. Eddie Goldfarb'],394,6.11642,5.58733,1.87111,1.2051,39,1402,0,300,13,24,50,449,235,26,13,85851,2.0,4.0,4.0,4.0,3,45,45,[],[],"['Action / Dexterity', ""Children's Game"", 'Real-time']",Children's,253.0,5.80751,,Family,2302.0,5.61512,,,
Dungeons & Dragons: Dungeon Scrawlers – Heroes of Undermountain ,328478,https://boardgamegeek.com/boardgame/328478/dungeons-and-dragons-dungeon-scrawlers-heroes-of-u,9543,2021,"['Vangelis Bagiartakis', 'Konstantinos Karagiannis']",219,6.54301,5.58703,1.53956,1.3333,3,835,0,91,16,17,175,719,62,101,29,44554,2.0,4.0,4.0,4.0,1,15,15,"['Line Drawing', 'Multiple Maps', 'Point to Point Movement', 'Race', 'Real-Time', 'Variable Player Powers']",[],"['Action / Dexterity', 'Fantasy', 'Maze', 'Real-time']",,,,30.18,,,,,,
We Didn't Playtest This Either ,42448,https://boardgamegeek.com/boardgame/42448/we-didnt-playtest-this-either,9473,2009,['Chris Cieslik'],920,5.87769,5.58825,1.79587,1.2069,29,2339,0,143,68,11,80,2817,199,42,20,63146,3.0,6.0,4.0,4.0,2,1,10,"['Hand Management', 'Rock-Paper-Scissors', 'Voting']","[""We Didn't Playtest This at All: Blue Deck"", ""We Didn't Playtest This at All: Chaos Pack"", ""We Didn't Playtest This at All: Dice are Fun""]","['Card Game', 'Humor', 'Party Game']",Party,614.0,5.61872,15.44,,,,,,
Santa Cookie Elf Candy Snowman ,315882,https://boardgamegeek.com/boardgame/315882/santa-cookie-elf-candy-snowman,9573,2019,['Dave Campbell (II)'],254,6.38253,5.58655,1.53762,1.0,4,1245,0,39,10,3,34,1214,62,23,9,24451,4.0,5.0,4.0,5.0,4,10,10,"['Matching', 'Pattern Recognition', 'Real-Time', 'Speed Matching']",[],"['Action / Dexterity', 'Card Game', 'Humor', 'Party Game', 'Real-time']",,,,,,,,,,
Coup X ,382410,https://boardgamegeek.com/boardgame/382410/coup-x,9342,2023,['Rikki Tahta'],142,7.18728,5.59049,1.46514,1.0,1,903,0,7,2,3,53,415,16,17,11,19793,5.0,8.0,5.0,5.0,1,15,20,['Hidden Roles'],[],"['Bluffing', 'Card Game']",,,,,,,,,,
Diego Drachenzahn ,59223,https://boardgamegeek.com/boardgame/59223/diego-drachenzahn,9558,2009,['Manfred Ludwig'],376,6.09844,5.58677,1.32937,1.1429,21,1959,4,77,20,11,58,690,113,25,13,53461,2.0,4.0,4.0,4.0,9,15,15,[],[],"['Action / Dexterity', 'Bluffing', ""Children's Game"", 'Fantasy']",Children's,185.0,5.90399,,,,,,,
Fruitoplay ,394325,https://boardgamegeek.com/boardgame/394325/fruitoplay,9481,2023,"['Romaric Galonnier', 'Luc Rémond']",169,6.80314,5.58805,1.66905,1.2,5,688,0,30,5,22,108,288,46,80,16,16691,3.0,4.0,4.0,4.0,2,20,20,"['Hand Management', 'Set Collection', 'Simultaneous Action Selection']",['Fruitoplay: Special 11 Promo Cards'],['Card Game'],,,,8.0,,,,,,
Quando ,412927,https://boardgamegeek.com/boardgame/412927/quando,9637,2024,"['Reinhard Staupe', 'Jannik Walter']",182,6.71731,5.58554,1.6996,1.0,4,1561,0,31,4,5,58,427,36,41,9,13059,2.0,6.0,4.0,4.0,7,15,15,"['Hand Management', 'Take That']",[],['Card Game'],,,,,,,,,,
Infernal Wagon ,358805,https://boardgamegeek.com/boardgame/358805/infernal-wagon,9540,2022,"['Alexandre Emerit', 'Florian Fay']",240,6.45542,5.58705,1.16173,1.2,5,1438,0,43,13,4,81,709,46,64,24,49970,2.0,5.0,4.0,5.0,2,0,7,"['Cooperative Game', 'Race', 'Real-Time', 'Speed Matching', 'Tile Placement']",[],"['American West', 'Card Game', 'Party Game', 'Real-time']",,,,13.24,,,,,,
Pitchstorm ,254132,https://boardgamegeek.com/boardgame/254132/pitchstorm,9542,2018,['Ben Kepner'],174,6.95716,5.58703,1.65945,1.25,4,239,0,53,10,5,74,649,48,57,13,35397,4.0,8.0,5.0,5.0,3,15,60,"['Storytelling', 'Team-Based Game']","['Pitchstorm: Animation', 'Pitchstorm: Awards Season', 'Pitchstorm: Creature Feature', 'Pitchstorm: Date Night', 'Pitchstorm: NC-17', ""Pitchstorm: So Bad It's Good""]","['Card Game', 'Humor', 'Party Game']",,,,24.14,,,,,,
Blank ,231824,https://boardgamegeek.com/boardgame/231824/blank,9635,2017,['Henri Kermarrec'],352,6.14031,5.58556,1.59586,1.1818,11,2216,0,122,30,7,108,1057,105,65,20,54334,2.0,6.0,4.0,5.0,5,10,15,"['Hand Management', 'Take That']",['Blank: Blankdemic'],"['Card Game', 'Party Game']",Party,558.0,5.67431,,,,,,,
Mars Attacks: The Dice Game ,155119,https://boardgamegeek.com/boardgame/155119/mars-attacks-the-dice-game,9621,2014,"['Samuel Mitschke', 'Philip Reed']",801,5.90904,5.58576,1.52417,1.186,43,2245,0,271,70,17,106,1965,200,54,44,75434,3.0,6.0,4.0,5.0,7,20,20,"['Dice Rolling', 'Re-rolling and Locking']",['Mars Attacks: The Dice Game – Area 51'],"['Dice', 'Science Fiction']",Party,627.0,5.60925,,Family,2343.0,5.60618,,,
Grachtenpand ,404845,https://boardgamegeek.com/boardgame/404845/grachtenpand,9324,2024,['Zach Hoekstra'],127,7.2315,5.59069,1.03225,1.2857,7,706,0,22,0,13,78,315,38,50,30,14184,2.0,4.0,4.0,4.0,5,20,30,"['Closed Drafting', 'Set Collection']",[],"['Card Game', 'City Building']",,,,,,,,,,
Endangered Orphans: House of Rath ,316322,https://boardgamegeek.com/boardgame/316322/endangered-orphans-house-of-rath,9616,2022,['Joe Boyden'],123,7.22967,5.58583,1.45318,1.0,3,450,0,26,10,5,33,483,36,27,26,16682,3.0,6.0,5.0,5.0,2,25,40,"['Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Roll / Spin and Move']",['Endangered Orphans: House of Rath – Rooms of Rath Fate Board'],"['Horror', 'Maze', 'Murder / Mystery']",,,,,,,,,,
Globalissimo ,35179,https://boardgamegeek.com/boardgame/35179/globalissimo,9630,2008,['Günter Burkhardt'],184,6.59315,5.58564,1.32728,1.4444,18,517,1,15,4,1,17,236,38,15,2,18721,2.0,6.0,4.0,6.0,3,50,50,['Betting and Bluffing'],[],"['Educational', 'Trivia']",,,,,,,,,,
Stupefy! ,369519,https://boardgamegeek.com/boardgame/369519/stupefy,9602,2022,['Ludovic Maublanc'],291,6.30548,5.58611,1.52131,1.3,10,979,1,37,20,17,108,879,58,58,14,44525,4.0,8.0,4.0,4.0,7,30,30,"['Betting and Bluffing', 'Team-Based Game']",['Stupefy!: Dobby & Socks'],['Fantasy'],,,,,,,,,,
Stomple ,88140,https://boardgamegeek.com/boardgame/88140/stomple,9610,2010,['Greg Zima'],261,6.39448,5.58589,1.32044,1.4706,17,1419,1,98,18,3,51,699,76,33,14,56958,2.0,6.0,4.0,4.0,6,15,15,"['Pattern Recognition', 'Player Elimination']",[],"['Abstract Strategy', ""Children's Game""]",Abstract,432.0,5.78488,,,,,,,
Galloping Pigs ,485,https://boardgamegeek.com/boardgame/485/galloping-pigs,9652,1992,['Heinz Meister'],1108,5.78326,5.58538,1.42204,1.1383,94,3716,3,252,47,9,80,1730,414,40,21,84907,3.0,5.0,4.0,4.0,12,30,30,[],[],"['Animals', 'Card Game', ""Children's Game""]",Family,2364.0,5.60316,,,,,,,
Guess the Mess! ,155258,https://boardgamegeek.com/boardgame/155258/guess-the-mess,9654,2014,['Jack Degnan'],160,6.79925,5.58537,1.19778,1.0,9,782,0,68,7,1,20,277,31,21,5,21364,3.0,8.0,5.0,5.0,1,35,35,[],[],"['Card Game', 'Party Game', 'Real-time']",Party,489.0,5.75196,,,,,,,
Jungle Speed: Safari ,144468,https://boardgamegeek.com/boardgame/144468/jungle-speed-safari,9623,2013,"['Thomas Vuarchex', 'Pierrick Yakovenko']",405,6.07985,5.58574,1.50145,1.0588,17,1327,0,77,13,5,27,880,75,27,5,46605,2.0,6.0,4.0,4.0,4,15,15,['Pattern Recognition'],['Jungle Speed Safari: Hyena Promo Card'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Party Game']",Family,2295.0,5.61652,,,,,,,
Fliegen klatschen ,10164,https://boardgamegeek.com/boardgame/10164/fliegen-klatschen,9658,2004,['Christian Heuser'],615,5.97563,5.58526,1.32543,1.0455,44,1562,0,77,26,5,37,976,165,30,9,44878,2.0,8.0,5.0,5.0,5,15,15,['Pattern Recognition'],"['Fliegen Klatschen: Rote Fliegenklatsche promo cards', 'Stadt Land Spielt Limitierte Sonderdrucke 2015']","['Action / Dexterity', 'Animals', 'Card Game', ""Children's Game"", 'Party Game']",Children's,353.0,5.66104,,Party,556.0,5.67529,,,
Dragon Parade ,26472,https://boardgamegeek.com/boardgame/26472/dragon-parade,9731,2007,['Reiner Knizia'],698,5.84679,5.58413,1.28833,1.2192,73,1785,1,606,98,15,78,1010,335,63,19,68298,3.0,5.0,4.0,5.0,21,30,30,"['Betting and Bluffing', 'Hand Management']",[],['Card Game'],Family,2324.0,5.61055,,,,,,,
High Risk ,264452,https://boardgamegeek.com/boardgame/264452/high-risk,9625,2019,"['Trevor Benjamin', 'Brett J. Gilbert']",456,6.05476,5.58571,1.49457,1.0833,12,2229,0,96,28,13,85,1071,109,74,24,55411,2.0,4.0,4.0,4.0,13,20,20,['Push Your Luck'],[],[],,,,,,,,,,
Grind House ,263894,https://boardgamegeek.com/boardgame/263894/grind-house,9520,2020,['Jon Cohn'],271,6.55836,5.58736,1.97111,1.0,4,829,0,74,5,36,268,547,83,175,69,67707,3.0,6.0,4.0,6.0,4,20,30,"['Dice Rolling', 'Player Elimination', 'Team-Based Game', 'Voting']","['Grind House: Carnival/Cthulhu', 'Grind House: Krampus', 'Grind House: Scythes Out']","['Card Game', 'Dice', 'Horror', 'Mature / Adult']",,,,,,,,,,
Channel A ,134637,https://boardgamegeek.com/boardgame/134637/channel-a,9618,2012,['Ewen Cluney'],223,6.64498,5.58582,1.77319,1.4,15,238,0,55,15,4,54,449,62,30,31,39314,4.0,6.0,4.0,4.0,4,30,30,"['Acting', 'Storytelling', 'Voting']",[],"['Card Game', 'Movies / TV / Radio theme', 'Party Game', 'Print & Play']",,,,,,,,,,
Gier ,232420,https://boardgamegeek.com/boardgame/232420/gier,9740,2017,['Alexander Pfister'],392,6.09594,5.58394,1.36604,1.3333,6,1902,0,99,20,20,83,997,74,65,9,34904,3.0,5.0,4.0,4.0,6,15,15,"['Push Your Luck', 'Set Collection']",[],['Card Game'],,,,,,,,,,
The Magnificent Race ,2256,https://boardgamegeek.com/boardgame/2256/the-magnificent-race,9664,1975,['Bill Cooke'],304,6.31414,5.58517,1.51868,1.1622,37,408,0,190,34,11,52,589,142,30,23,59041,2.0,4.0,4.0,4.0,7,60,60,"['Betting and Bluffing', 'Roll / Spin and Move']",[],"[""Children's Game"", 'Nautical', 'Racing', 'Trains', 'Transportation']",Children's,218.0,5.85289,,Family,2327.0,5.6099,,,
